category,drama,name,image,stars,director,wishNum,score,version,scoreNum,duration,id,releaseTime
"纪录片,冒险",2012年3月26日詹姆斯·卡梅隆驾驶其单人深潜器“深海挑战者”号成功下潜至地球最深处马里亚纳海沟，停留6个小时用高清3D摄像机拍摄了这部探险巨制，首度呈现“荒漠一般的”海洋最深处奇观，还将揭秘他历时七年，穿越生死完成此次创纪录挑战的全程经历。该片也是全球首部采取水下实景3D技术拍摄的电影，这也是卡梅隆继特效大片、3D影片后在全球电影界开启的又一次技术革命，相关技术也会用于阿凡达2的制作。,深海挑战,http://p0.meituan.net/w.h/movie/4a3a7a7c5edafb588a4991b6882fcc1c114642.jpg,詹姆斯·卡梅隆，弗兰克·洛蒂托，拉克兰·伍兹，保罗·亨利,"安德鲁·韦特,约翰·布鲁诺,雷·昆特",9808,8,3D,2358,90,78423,2015-02-12
"喜剧,犯罪,歌舞",查理（沙鲁克·汗 饰）为了替遭奸商毒害而被诬陷成珠宝窃贼的父亲报仇，集结了身边的一众好友——一伙在生活中不得志但各怀绝技的小人物，开始了一场惊心动魄却又令人捧腹不禁的盗宝复仇之旅。为了顺利到达安放宝石的密室，他们在内心倾慕查理的美丽舞女的帮助下，打着参加世界舞蹈大赛的幌子，以拙劣的舞技匪夷所思地晋级了在迪拜举行的世界舞蹈大赛决赛，在新年之夜发起了历史上最大的钻石抢劫行动……,新年行动,http://p0.meituan.net/w.h/movie/dd40918fad8222d4b1ae63636b06f1452453394.jpg,沙鲁克·罕，迪皮卡·帕度柯妮，阿布舍克·巴强，阿努潘·凯尔，阿努拉格·卡施亚普，博曼·伊拉尼，杰奇·史洛夫，索努·苏德，维万·沙，Prabhu Deva，玛拉伊卡·阿罗拉，萨基德·可汗，Mohan Kapoor，Gauri Khan，Puneet Vashist，Abram Khan，Blake Curtis Woodcock，Jimmy Moses，Rahul Kohli，Rio Kapadia，Geeta Kapoor，Jason Tham，Vishal Malhotra，Dino Morea，Sarah-Jane Dias，Vishal Dadlani，Daisy Irani，Kiku Sharda,法拉·可汗,668,8.30000019073,2D,2486,125,246857,2015-02-12
爱情,电台主播柯敏（杨恭如 饰）聪敏睿智，主持一档很受欢迎的深夜情感互动节目，为那些被爱情和生活困扰的都市白领一族提供心灵援助。李沐（唐文龙 饰）是一家公司的老板，事业有成，和柯敏幸福地生活在一起，家庭美满。沈阔（迟帅 饰）饰柯敏忠实的电台听众，秦素（周岭南 饰）是李沐公司的员工，两人是一对从大学校园走来的恩爱情侣，满满的校园甜蜜点滴回忆。没想到，沈阔一通打给电台的连线电话，让“在一起”滑向漩涡：当校园爱情碰上职场，甜蜜的爱人是否还在一起？当恩爱夫妻遇到背叛，美满的眷侣是否还在一起？电台情歌依然回荡在城市上空，漫漫人生路，爱情会赋予有情人在一起的信念与能量。,我只要我们在一起,http://p0.meituan.net/w.h/movie/3ed4d47ea6f71ada8962f69038407deb162252.jpg,杨恭如，唐文龙，迟帅，周岭南,晏菲,1480,6,2D,6707,83,246696,2015-02-13
剧情,年青机师Branson（古天乐 饰）是天颂航空公司的家族后人，上任后随即进行大幅度改革，更邀请Sam（吴镇宇 饰）作宣传片的主角及拉拢Jayden（张智霖 饰）回归。他更因机师不足而亲自上阵。就在第一次重当机师的航班，重遇一直等待他的空姐阿诗（佘诗曼 饰）。当年Branson和阿诗因背景悬殊而分开，最后在爱情长跑道起航， 在空中延续恋曲。Sam在一次飞行中准时起飞，结果巨星TM（郑秀文 饰）无法上机，也令他对她开始留意，后来得知TM竟有飞行恐惧，更令Sam觉得好奇。TM成为了宣传片的女主角，尽显巨星风范的TM对Sam多加照顾，拍摄完成后两人竟在外地重遇，渡过了浪漫的一晚，Sam更想出方法帮TM克服飞行恐惧。Jayden离开天颂航空转当待遇更佳的私人飞机机师，工作期间遇上了年轻的Kika（郭釆洁 饰）和旧爱Winnie（朱璇 饰）。Jayden教训了想对Kika不轨的富二代，Kika对Jayden更有好感。三人到处游玩，Kika在Winnie的鼓励下向Jayden表白，却在最重要的一刻晕倒在地。原来Kika身患重病，Jayden陪着Kika完成剩余的心愿。,冲上云霄,http://p1.meituan.net/w.h/movie/97b2c700b5ec0cc64ca40a18e818db51849188.jpg,张智霖，刘俊孝，吴镇宇，古天乐，郑秀文，佘诗曼，郭采洁，马国明，江美仪，朱璇，廖京生，恭硕良，马鑫，张倚雯，马鑫,"叶伟信,邹凯光",37001,6.69999980927,2D,115637,100,78601,2015-02-19
"动画,家庭",央视少儿节目主持人月亮姐姐献唱主题曲《新年来啦》，卡酷少儿主持人彩虹姐姐献声春姑娘。羊羊国度送来求救信，新年他们进入了羊羊国度，从公主的大臣老绵羊那里听说了除夕的所作所为，新年答应公主一定会打败除夕。公主告诉新年他们，关于四宝能够打败除夕的事情，新年他们开始在羊羊国度寻找四宝。寻找四宝的过程中，新年他们靠智慧与勇气获得四宝，最终与除夕决战。,新年来啦之大闹除夕,http://p0.meituan.net/w.h/movie/0df98fa19b5667b307c5495fdb8e1b1112317088.jpg,彩虹姐姐，易小寅，梁晓强，陈昭，马语非，巩大方，李密，徐梦娟，BLUE，梁珈源，田蔺，王帅，王华，周凯，李霞，刘娇，王楠，张萍，赵舒婷，付洁，陈昭，马语非，李密，朱小妮,"于明亮,于明亮,杨晓君,梁董龙",5618,6.59999990463,2D,5652,80,246974,2015-02-19
"动画,喜剧,动作",未来世界的超级都市旧京山，热爱发明创造的天才少年小宏（瑞恩·波特 配音），在哥哥泰迪（丹尼尔·海尼 配音）的鼓励下参加了罗伯特·卡拉汉教授（詹姆斯·克伦威尔 配音）主持的理工学院机器人专业的入学大赛，他的微型磁力机器人获得一致好评，谁知突如其来的大火烧毁了会场，而哥哥为了救出受困的卡拉汉教授命丧火场。身心饱受创伤的小宏闭门不出，哥哥生前留下的治疗型机器人大白（斯科特·埃德希特 配音）则成为安慰他的唯一伙伴。原以为微型机器人也毁于火灾，谁知小宏和大白竟意外发现有人在某座废弃工厂内大批量地生产他的发明……,超能陆战队,http://p0.meituan.net/w.h/movie/a714b8a0d9cb0806e89c999b2cd9752e738417.jpg,瑞恩·波特，斯科特·埃德希特，T·J·米勒，杰米·钟，小达蒙·威亚斯，珍妮塞丝·罗德里格兹，詹姆斯·克伦威尔，丹尼尔·亨利，玛娅·鲁道夫，艾伦·图代克，亚布拉哈姆·本鲁比，比利·布什，布里奇特·霍夫曼，尼古拉斯·格斯特，Jackie Gonneau，特丽·道格拉斯，大卫·考吉尔，库珀考·吉尔，罗伊·康利，卡姆·克拉克，凯利·胡佛，尤里·罗文福，蒂姆·默滕斯，利亚·莱瑟姆，斯坦·李，乔西·特立尼达，沙恩·斯威特，林伍德·罗宾逊，桑德拉·奥克利，布莱恩·诺里斯，由美水井，琼·克里斯托弗，里德·巴克，柯克·贝利，夏洛特·古勒詹，丹·葛森，凯蒂·洛斯，大卫·肖内西，Marlie Crisafulli，保罗·布里格斯，Jimmy Leung,"唐·霍尔,克里斯·威廉姆斯",31262,9.5,2D/3D/IMAX 3D,511614,102,79232,2015-02-28
"喜剧,爱情",香港山寨明星经理人王祖蓝（王祖蓝 饰），接到了内地的一场土豪生日表演，带着旗下的一众山寨“巨星”奔赴演出，却被土豪识破，幸得土豪女儿的未婚夫阿超（温超 饰）出面替祖蓝解决。祖蓝发现救命恩人温超的声线甚似喜剧天王——星爷，如获至宝。希望温超到香港助他表演赚钱。甚至愿意出资为他照顾其老父，使他可安心来港。初到香港的温超得祖蓝指点下不断炒作自己，更认识了祖蓝的妹妹王祖红（陈嘉桦 饰）。由于祖红是星迷会香港区会长，她最讨厌别人扮演其偶像。可惜温超生来的声线便是星爷的腔调，所以唯有在她面前扮哑以藉此接近佳人。温超帮忙祖红举办 “星迷会” 的活动，两人开始建立感情。可惜在“星迷电影问答大赛”的活动中，一次意外被祖红发现温超一直在扮哑，两人感情瞬间破裂。后来温超暗中为祖红解决了一次“星迷会”活动的场地纠纷。而祖蓝亦有位当红的巨星女友白碧碧（陈静 饰），两人识于微时。七岁时，小祖蓝因一次保护碧碧而与娱乐圈大哥潇洒哥交恶。从此星途一片暗澹，女友则一帆风顺，两人的事业更成云泥之别。祖蓝因为两人的身分悬殊，一直未有向外公布二人关系……,吉星高照2015,http://p0.meituan.net/w.h/movie/4cded36440f61869fa5a6954f7c901e098723.jpg,王祖蓝，曾志伟，元秋，文祥，陈嘉桦，温超，陈静，苑琼丹，湛琪清，黄一山，黄一飞，田启文，刘俊纬，杨奇煜，廖亦崟，郑文辉，冯勉恒，刘以达，阮兆祥，施明，古明华，欧锦棠，鲁芬，余慕莲，徐伟栋，陈日丰,晴朗,8674,4.30000019073,2D,15144,86,246919,2015-03-01
"剧情,爱情",2008是中国腾飞的一年，又是美国经济衰退的一年。北京，纽约，两座城市相隔万里，迥异的文化背景下来自异乡的人们都在找寻着自己的理想与幸福。茉莉（林志玲 饰），一个美丽的中国女人，年幼时只身到纽约追逐梦想；蓝一（刘烨 饰），茉莉青梅竹马的恋人，通过在北京不懈奋斗，功成名就；乔（理查德·德克里克 饰），一个才华横溢的美国男人，励志成为摄影师。命运安排让茉莉在两个男人、两种生活方式、两种文化之间作出抉择……,北京·纽约,http://p1.meituan.net/w.h/movie/d6ffc6070a293553db7bf32678864e95260059.jpg,林志玲，刘烨，江疏影，理查·德克勒克，罗曼·布拉特，希尔达·夏库尔，马里奥·布拉萨德，彼得·达文波特，夏洛特·格雷厄姆，史提夫·罗森，塔琳·赖夫，克里斯·卡尔菲齐，考特·尼库珀，克里斯廷·麦康伯，汤姆·崔德威，Vivian Chiu，王骁，关雪盈，基拉·约瑟夫，梅丽莎·米克尔,李晓雨,5760,7.5,2D,12601,107,245951,2015-03-06
喜剧,32岁的林淑芬（林心如 饰）终于要结婚了，不料，淑芬的老爸李金爽（猪哥亮 饰）看这憨女婿高飞（李东学 饰）是越看越不爽，不舍女儿外嫁大陆，规矩定得比台湾101大楼还要高！聘金的数字、迎娶的人数、流水席的礼数、婚礼的禁忌，要说到完口水都干了。 还好大囍媒婆钱颂伊（林美秀 饰）有专家级手腕、人见人爱；眼看新娘就要娶进门，却突然哭跑了……,大喜临门,http://p1.meituan.net/w.h/movie/3ae6e270c07a6488d112c8f822562b06584762.jpg,林心如，李东学，猪哥亮，寇世勋，林美秀，王彩桦，任贤齐，林俊杰，华少，九孔，素珠，林美照，谢炘昊，陈秉立，蓝正龙,"黄朝亮,黄朝亮",4168,8,2D,7102,104,246391,2015-03-06
喜剧,运势一向极差并且做任何事都十分倒霉的宫男（小沈阳 饰）因为听信了坑蒙拐骗、信口开河的不靠谱算命先生萨摩耶夫（李诚儒 饰）的指点，因此与为了一份跟梦中情人的口头婚约而绞尽脑汁、迫切求财的秦招妹（田亮 饰）组成“呆萌寻女”二人团，阴差阳错来到新加坡，想借出国碰运气，开始了他们的发财梦。从坐上飞机开始，两个“逗比”就一路笑料百出，风波不断，为了赚钱甚至还打起了挖地道到古董店抢劫的主意，令人啼笑皆非。也在经历了“赌场风波”后，两个倒霉蛋又卷入一宗古董大劫案之中，并因此与“南洋富商”董大山（陈小春 饰）结下梁子。但赚钱的同时泡妞也不能耽误，宫男邂逅了神秘“女神”颜琪（熊黛林 饰），虽然令他魂牵梦绕的女神一直难以琢磨，并不妨碍他与董大山展开一场激烈的“女神”争夺战，原本庸庸碌碌平平淡淡的宫男也在新加坡引来了人生中戏剧性的变化…,将错，就错,http://p0.meituan.net/w.h/movie/74bf7caa8d1b40827ec89470dee911ce810945.jpg,小沈阳，田亮，陈小春，熊黛林，范文芳，钟丽缇，李成儒，刘亚津，英达，李勤勤，关凌，刘晶，张海燕，赵文琪，王李丹妮，王新宇，赵亮，捷盖，王宁,王宁,9865,7.40000009537,2D,49453,92,246644,2015-03-05
"喜剧,家庭",故事围绕一只年轻的秘鲁小熊展开。这只喜欢吃柠檬酱的小熊（本·威士肖 配音）从暗无天日的秘鲁抵达伦敦，在伦敦的的帕丁顿站迷路了，它呆在失物招领处外，坐在一只被压扁行李箱上，大衣上挂着一个牌子：“请照顾这只熊。谢谢。”于是遇到了一个人类家庭并与他们朝夕相处，因为小熊的秘鲁名字没人能明白，所以善良的人类家庭就根据车站的名字给这只小熊起名叫帕丁顿，他见到的每个人都对其喜爱有加。 但是，只有米莉森特（妮可·基德曼 饰）除外，她是一个恶毒的博物馆长，一心只想着把这个可爱的小家伙制成标本关进她的博物馆里……,帕丁顿熊,http://p1.meituan.net/w.h/movie/459f8cb5dc6884a33183cc4e93b1aa071305194.jpg,本·威士肖，妮可·基德曼，休·博内威利，莎莉·霍金斯，吉姆·布劳德本特，彼得·卡帕尔蒂，伊梅尔达·斯汤顿，迈克尔·刚本，蒂姆·唐尼，朱丽·沃特斯，塞缪尔·乔斯林，马德琳·哈里斯，乔治·纽顿，巴里·马丁，斯图尔特·马修斯，马修·大卫·麦卡锡，Faith Elizabeth，里维拉·吉迪恩，加里·道格拉斯，Lottie Steer，Bern Collaco，维克·瓦格霍恩，马特·卢卡斯，安库塔·布雷班，多米尼克·科尔曼，迈克尔·邦德，Alexander Bracq，Nigel Genis，Julie Vollono，杰克·飞利浦，丹尼斯·科洛斯克，Fabio Vollono，丹尼尔·韦斯特伍德，马德琳·沃勒尔，马特·金，阿西姆·乔杜里，托比·威廉姆斯，Lauren Barrand，裘德·怀特，威尔·史密斯，Simon Farnaby，詹姆斯·巴赫曼，史蒂夫·奥拉姆，杰弗里·帕尔默，爱丽丝·洛维，Shaz Lancaster，Hamish MacColl，阿什顿·巴里，肖恩·布里奇曼，哈维尔·马尔藏，Catherine Shepherd，塔里克·布雷克，乔纳森·德比郡，Steve Edge，David McKail，肯尼斯·哈德利，鲁弗斯·琼斯，盖斯·布朗，克莱·奥西尔韦斯特，贾斯汀·爱德华兹，Tom Meeten，Ross Boatman，玛丽·罗斯科，伊恩·米切尔，埃迪·内斯特，凯万·诺瓦克，特丽萨·沃森，陈学冬，Vic Waghorn,保罗·金,16446,8.69999980927,2D,119952,95,78827,2015-03-05
"动作,科幻,冒险",在遥远的未来，那时盛行各种基因改造，人类可以将动物基因与人类基因相结合而获得更强大的力量，而纯粹的人类反而变成社会底层。地球是宇宙中最强大的王朝阿布拉克斯工业在10万年前种下的一颗种子，三大继承者中最年长的巴勒姆（埃迪·雷德梅恩 饰）掌控着现在的地球，而此时的地球上出现了和阿布拉克斯王朝曾经的女皇有着相同基因的人，她是一位贫民女孩（米拉·库妮丝 饰）。巴勒姆为了自己的统治地位不被动摇，雇佣了赏金猎人（查宁·塔图姆  饰）前来追杀，可他却在这一过程中对自己的任务产生了怀疑，同时也与追杀目标暗生情愫。真相大白后，正统和心怀大义的女王带领地球上的斗士向拥有强大力量的巴勒姆发起了绝地反击。,木星上行,http://p0.meituan.net/w.h/movie/992e3d5a8e6b795749c0b8f31208fce9149304.jpg,米拉·库妮丝，查宁·塔图姆，道格拉斯·布斯，肖恩·宾，埃迪·雷德梅恩，特瑞·吉列姆，詹姆斯·达西，玛利亚·多耶·肯尼迪，瓦内萨·柯比，裴斗娜，塔彭丝·米德尔顿，克里斯蒂娜·科尔，乔·奥斯蒙德，凯瑟琳·坎宁安，蒂姆·皮戈特-史密斯，大卫·阿贾拉，斯宾塞·威尔丁，蒂姆·康诺利，尼基·阿姆卡伯德，卡拉·莉莉·海沃思，爱德华·霍格，奇克·盖瑞，埃德·奥斯蒙德，泰美拉·达米科，杰里米·斯威夫特，夏洛特·博蒙特，夏洛特·里卡德，安库塔·布雷班，约瑟夫·青木，迪亚娜·布列娃，卢克·尼尔，阿日勇·巴卡雷，莎朗·科尔曼，亚历山德拉·弗雷泽，埃里克·伊恩，安迪·阿伦斯，哈泽尔·德让，凯伦·安德森，范德·麦克劳德，弗洛格·斯通，爱莲娜·阿尔米娜丝，托马斯·盖齐，格鲁吉亚·温特斯，肯尼·奈特，尼古拉斯·纽曼，瑞美尔·丹尼尔，奥列格·纳索宾，莎拉·坎贝尔，奥莉娅·克莱茵，内森·盖斯特，雷登·英特格拉，瑞安·布朗宁·约翰逊，尼尔·芬格尔顿，叶卡捷琳娜·查立特科，杰梅因·廷德尔，克莱姆·索，马克·诺里斯，乔恩·诺里斯，席马拉·坦普尔曼，格雷姆·福特，西蒙·达顿，黛米·卡扎妮丝，艾莉莎·恒，托尼·多米诺，塞缪尔·巴奈特，Sophie Porley，Ryan Paddock，Cedric Blondin，Joe Walking，Grant Stimpson，John Locke，Sarah Campbell，Bryony Hannah，Sean Baker，Elsa Mollien，Emily Warren，Lieve Carchon，Demetri Theodorou，Larissa Kouznetsova，Teresa Mahoney，Michela Meazza，Derek Lea，鲁伯特·弗雷泽，Sarah Crowden，Peter Yapp，Claire Benedict，Jiggy Bhore，拉蒙·提卡拉姆，古古·玛芭塔劳,"安迪·沃卓斯基,拉娜·沃卓斯基",48694,7.5,2D/3D/IMAX 3D,208950,126,78289,2015-03-06
